ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
327,20220429,20220511,20220506,26189,SO47959,782.99
377,20220430,20220512,20220507,16588,SO48093,2181.5625
370,20220430,20220512,20220507,13657,SO48094,2443.35
333,20220430,20220512,20220507,20590,SO48095,782.99
329,20220430,20220512,20220507,15398,SO48096,782.99
369,20220430,20220512,20220507,22412,SO48097,2443.35
377,20220430,20220512,20220507,22400,SO48098,2181.5625
360,20220501,20220513,20220508,12128,SO48099,2049.0982
356,20220501,20220513,20220508,26546,SO48100,2071.4196
369,20220501,20220513,20220508,22575,SO48101,2443.35
379,20220501,20220513,20220508,22576,SO48102,2181.5625
377,20220502,20220514,20220509,16389,SO48103,2181.5625
323,20220502,20220514,20220509,20859,SO48104,782.99
356,20220502,20220514,20220509,26513,SO48105,2071.4196
360,20220502,20220514,20220509,20546,SO48106,2049.0982
370,20220502,20220514,20220509,22580,SO48107,2443.35
389,20220502,20220514,20220509,24905,SO48108,1000.4375
369,20220503,20220515,20220510,13489,SO48109,2443.35
371,20220504,20220516,20220511,16307,SO48110,2181.5625
383,20220504,20220516,20220511,14112,SO48111,1000.4375
371,20220504,20220516,20220511,13712,SO48112,2181.5625
335,20220504,20220516,20220511,20716,SO48113,782.99
321,20220504,20220516,20220511,26439,SO48114,782.99
321,20220504,20220516,20220511,26442,SO48115,782.99
381,20220505,20220517,20220512,19312,SO48116,1000.4375
377,20220505,20220517,20220512,14930,SO48117,2181.5625
377,20220505,20220517,20220512,16309,SO48118,2181.5625
371,20220505,20220517,20220512,14851,SO48119,2181.5625
325,20220505,20220517,20220512,15388,SO48120,782.99
369,20220505,20220517,20220512,22410,SO48121,2443.35
369,20220505,20220517,20220512,22207,SO48122,2443.35
360,20220505,20220517,20220512,13080,SO48123,2049.0982
327,20220505,20220517,20220512,26436,SO48124,782.99
389,20220506,20220518,20220513,14239,SO48125,1000.4375
387,20220506,20220518,20220513,14115,SO48126,1000.4375
343,20220506,20220518,20220513,20598,SO48127,782.99
352,20220506,20220518,20220513,26534,SO48128,2071.4196
377,20220506,20220518,20220513,22582,SO48129,2181.5625
368,20220507,20220519,20220514,16829,SO48130,2443.35
360,20220507,20220519,20220514,20483,SO48131,2049.0982
352,20220507,20220519,20220514,26521,SO48132,2071.4196
377,20220507,20220519,20220514,22571,SO48133,2181.5625
371,20220507,20220519,20220514,22202,SO48134,2181.5625
383,20220507,20220519,20220514,24910,SO48135,1000.4375
354,20220507,20220519,20220514,13082,SO48136,2071.4196
352,20220508,20220520,20220515,12130,SO48137,2071.4196
373,20220508,20220520,20220515,14818,SO48138,2181.5625
370,20220508,20220520,20220515,22857,SO48139,2443.35
331,20220508,20220520,20220515,15374,SO48140,782.99
354,20220509,20220521,20220516,12299,SO48141,2071.4196
362,20220509,20220521,20220516,12213,SO48142,2049.0982
327,20220509,20220521,20220516,20720,SO48143,782.99
370,20220509,20220521,20220516,16823,SO48144,2443.35
362,20220509,20220521,20220516,26491,SO48145,2049.0982
371,20220509,20220521,20220516,22578,SO48146,2181.5625
377,20220509,20220521,20220516,22845,SO48147,2181.5625
362,20220510,20220522,20220517,11614,SO48148,2049.0982
371,20220510,20220522,20220517,16298,SO48149,2181.5625
369,20220510,20220522,20220517,16822,SO48150,2443.35
333,20220510,20220522,20220517,19280,SO48151,782.99
352,20220510,20220522,20220517,26536,SO48152,2071.4196
362,20220510,20220522,20220517,26575,SO48153,2049.0982
377,20220510,20220522,20220517,22402,SO48154,2181.5625
371,20220510,20220522,20220517,22408,SO48155,2181.5625
377,20220510,20220522,20220517,22581,SO48156,2181.5625
371,20220510,20220522,20220517,22851,SO48157,2181.5625
329,20220510,20220522,20220517,26433,SO48158,782.99
389,20220511,20220523,20220518,19322,SO48159,1000.4375
371,20220511,20220523,20220518,14848,SO48160,2181.5625
371,20220511,20220523,20220518,16938,SO48161,2181.5625
369,20220511,20220523,20220518,13714,SO48162,2443.35
375,20220511,20220523,20220518,22854,SO48163,2181.5625
329,20220511,20220523,20220518,26438,SO48164,782.99
373,20220512,20220524,20220519,16327,SO48165,2181.5625
368,20220512,20220524,20220519,13484,SO48166,2443.35
362,20220512,20220524,20220519,26539,SO48167,2049.0982
373,20220512,20220524,20220519,22904,SO48168,2181.5625
377,20220513,20220525,20220520,13653,SO48169,2181.5625
354,20220513,20220525,20220520,11613,SO48170,2071.4196
370,20220513,20220525,20220520,16313,SO48171,2443.35
369,20220513,20220525,20220520,13658,SO48172,2443.35
375,20220513,20220525,20220520,13704,SO48173,2181.5625
370,20220514,20220526,20220521,16827,SO48174,2443.35
354,20220514,20220526,20220521,26545,SO48175,2071.4196
337,20220514,20220526,20220521,15379,SO48176,782.99
385,20220515,20220527,20220522,17633,SO48177,1000.4375
352,20220515,20220527,20220522,12125,SO48178,2071.4196
369,20220515,20220527,20220522,16828,SO48179,2443.35
379,20220515,20220527,20220522,16316,SO48180,2181.5625
370,20220515,20220527,20220522,13705,SO48181,2443.35
360,20220515,20220527,20220522,26600,SO48182,2049.0982
373,20220515,20220527,20220522,22583,SO48183,2181.5625
381,20220515,20220527,20220522,24908,SO48184,1000.4375
360,20220516,20220528,20220523,12286,SO48185,2049.0982
379,20220516,20220528,20220523,16297,SO48186,2181.5625
335,20220516,20220528,20220523,20862,SO48187,782.99
377,20220516,20220528,20220523,22579,SO48188,2181.5625
325,20220516,20220528,20220523,15371,SO48189,782.99
323,20220516,20220528,20220523,26443,SO48190,782.99
331,20220517,20220529,20220524,19292,SO48191,782.99
377,20220517,20220529,20220524,13702,SO48192,2181.5625
352,20220517,20220529,20220524,26499,SO48193,2071.4196
369,20220517,20220529,20220524,22401,SO48194,2443.35
371,20220517,20220529,20220524,22399,SO48195,2181.5625
327,20220517,20220529,20220524,26440,SO48196,782.99
323,20220517,20220529,20220524,26422,SO48197,782.99
389,20220518,20220530,20220525,18164,SO48198,1000.4375
373,20220518,20220530,20220525,16595,SO48199,2181.5625
358,20220518,20220530,20220525,26537,SO48200,2049.0982
356,20220518,20220530,20220525,26601,SO48201,2071.4196
356,20220519,20220531,20220526,12225,SO48202,2071.4196
360,20220519,20220531,20220526,12226,SO48203,2049.0982
335,20220519,20220531,20220526,26445,SO48204,782.99
362,20220519,20220531,20220526,26509,SO48205,2049.0982
352,20220519,20220531,20220526,26538,SO48206,2071.4196
373,20220519,20220531,20220526,22407,SO48207,2181.5625
370,20220519,20220531,20220526,22201,SO48208,2443.35
321,20220519,20220531,20220526,15369,SO48209,782.99
354,20220519,20220531,20220526,13089,SO48210,2071.4196
385,20220520,20220601,20220527,17634,SO48211,1000.4375
362,20220520,20220601,20220527,12289,SO48212,2049.0982
358,20220520,20220601,20220527,12292,SO48213,2049.0982
368,20220520,20220601,20220527,16409,SO48214,2443.35
387,20220520,20220601,20220527,26482,SO48215,1000.4375
325,20220520,20220601,20220527,20719,SO48216,782.99
325,20220520,20220601,20220527,15380,SO48217,782.99
368,20220521,20220602,20220528,16594,SO48218,2443.35
354,20220521,20220602,20220528,26511,SO48219,2071.4196
375,20220521,20220602,20220528,22409,SO48220,2181.5625
337,20220521,20220602,20220528,15365,SO48221,782.99
381,20220522,20220603,20220529,14116,SO48222,1000.4375
383,20220522,20220603,20220529,14120,SO48223,1000.4375
354,20220522,20220603,20220529,26581,SO48224,2071.4196
371,20220522,20220603,20220529,22573,SO48225,2181.5625
327,20220522,20220603,20220529,26444,SO48226,782.99
368,20220523,20220604,20220530,14813,SO48227,2443.35
368,20220523,20220604,20220530,16598,SO48228,2443.35
354,20220523,20220604,20220530,26510,SO48229,2071.4196
360,20220523,20220604,20220530,26530,SO48230,2049.0982
362,20220523,20220604,20220530,26579,SO48231,2049.0982
331,20220523,20220604,20220530,15396,SO48232,782.99
371,20220523,20220604,20220530,22850,SO48233,2181.5625
373,20220523,20220604,20220530,22203,SO48234,2181.5625
321,20220523,20220604,20220530,15367,SO48235,782.99
339,20220523,20220604,20220530,26423,SO48236,782.99
379,20220524,20220605,20220531,14925,SO48237,2181.5625
368,20220524,20220605,20220531,16831,SO48238,2443.35
373,20220524,20220605,20220531,13700,SO48239,2181.5625
323,20220524,20220605,20220531,20856,SO48240,782.99
360,20220524,20220605,20220531,26520,SO48241,2049.0982
356,20220524,20220605,20220531,26532,SO48242,2071.4196
371,20220524,20220605,20220531,22411,SO48243,2181.5625
371,20220524,20220605,20220531,22860,SO48244,2181.5625
354,20220525,20220606,20220601,12129,SO48245,2071.4196
354,20220525,20220606,20220601,12218,SO48246,2071.4196
373,20220525,20220606,20220601,16390,SO48247,2181.5625
329,20220525,20220606,20220601,20852,SO48248,782.99
337,20220525,20220606,20220601,15394,SO48249,782.99
370,20220525,20220606,20220601,22572,SO48250,2443.35
389,20220526,20220607,20220602,17641,SO48251,1000.4375
321,20220526,20220607,20220602,20864,SO48252,782.99
369,20220526,20220607,20220602,14926,SO48253,2443.35
383,20220526,20220607,20220602,14117,SO48254,1000.4375
385,20220526,20220607,20220602,26496,SO48255,1000.4375
385,20220526,20220607,20220602,14240,SO48256,1000.4375
321,20220526,20220607,20220602,19282,SO48257,782.99
325,20220526,20220607,20220602,19287,SO48258,782.99
327,20220526,20220607,20220602,27085,SO48259,782.99
323,20220526,20220607,20220602,27099,SO48260,782.99
329,20220526,20220607,20220602,27101,SO48261,782.99
385,20220526,20220607,20220602,24909,SO48262,1000.4375
329,20220526,20220607,20220602,26435,SO48263,782.99
329,20220526,20220607,20220602,26437,SO48264,782.99
369,20220527,20220608,20220603,16945,SO48265,2443.35
370,20220527,20220608,20220603,13713,SO48266,2443.35
327,20220527,20220608,20220603,27102,SO48267,782.99
370,20220527,20220608,20220603,22406,SO48268,2443.35
325,20220527,20220608,20220603,20863,SO48269,782.99
360,20220527,20220608,20220603,13081,SO48270,2049.0982
356,20220528,20220609,20220604,28727,SO48271,2071.4196
371,20220528,20220609,20220604,14931,SO48272,2181.5625
369,20220528,20220609,20220604,16589,SO48273,2443.35
370,20220528,20220609,20220604,22404,SO48274,2443.35
387,20220528,20220609,20220604,24907,SO48275,1000.4375
325,20220528,20220609,20220604,26429,SO48276,782.99
360,20220529,20220610,20220605,12287,SO48277,2049.0982
368,20220529,20220610,20220605,16305,SO48278,2443.35
381,20220529,20220610,20220605,14121,SO48279,1000.4375
377,20220529,20220610,20220605,13487,SO48280,2181.5625
371,20220529,20220610,20220605,13492,SO48281,2181.5625
362,20220529,20220610,20220605,26540,SO48282,2049.0982
323,20220529,20220610,20220605,15389,SO48283,782.99
377,20220529,20220610,20220605,22577,SO48284,2181.5625
323,20220529,20220610,20220605,15372,SO48285,782.99
327,20220530,20220611,20220606,20830,SO48400,782.99
375,20220530,20220611,20220606,16451,SO48401,2181.5625
379,20220530,20220611,20220606,17627,SO48402,2181.5625
383,20220530,20220611,20220606,14285,SO48403,1000.4375
377,20220530,20220611,20220606,13730,SO48404,2181.5625
356,20220530,20220611,20220606,12316,SO48405,2071.4196
327,20220530,20220611,20220606,15473,SO48406,782.99
375,20220530,20220611,20220606,22913,SO48407,2181.5625
379,20220530,20220611,20220606,22927,SO48408,2181.5625
370,20220530,20220611,20220606,22940,SO48409,2443.35
358,20220530,20220611,20220606,26649,SO48410,2049.0982
371,20220531,20220612,20220607,17182,SO48411,2181.5625
343,20220531,20220612,20220607,19310,SO48412,782.99
383,20220531,20220612,20220607,14288,SO48413,1000.4375
369,20220531,20220612,20220607,13718,SO48414,2443.35
356,20220531,20220612,20220607,26634,SO48415,2071.4196
321,20220531,20220612,20220607,15472,SO48416,782.99
368,20220531,20220612,20220607,22932,SO48417,2443.35
352,20220531,20220612,20220607,13114,SO48418,2071.4196
339,20220531,20220612,20220607,26585,SO48419,782.99
377,20220601,20220613,20220608,14957,SO48420,2181.5625
387,20220601,20220613,20220608,19361,SO48421,1000.4375
379,20220601,20220613,20220608,16946,SO48422,2181.5625
341,20220601,20220613,20220608,19297,SO48423,782.99
377,20220601,20220613,20220608,15070,SO48424,2181.5625
379,20220601,20220613,20220608,16475,SO48425,2181.5625
383,20220601,20220613,20220608,14253,SO48426,1000.4375
389,20220601,20220613,20220608,14289,SO48427,1000.4375
371,20220601,20220613,20220608,13733,SO48428,2181.5625
352,20220601,20220613,20220608,12385,SO48429,2071.4196
360,20220601,20220613,20220608,26633,SO48430,2049.0982
354,20220601,20220613,20220608,26619,SO48431,2071.4196
377,20220601,20220613,20220608,23098,SO48432,2181.5625
379,20220601,20220613,20220608,23102,SO48433,2181.5625
377,20220601,20220613,20220608,22912,SO48434,2181.5625
377,20220601,20220613,20220608,22953,SO48435,2181.5625
389,20220602,20220614,20220609,14267,SO48436,1000.4375
325,20220602,20220614,20220609,15466,SO48437,782.99
362,20220602,20220614,20220609,13117,SO48438,2049.0982
389,20220603,20220615,20220610,17651,SO48439,1000.4375
337,20220603,20220615,20220610,19309,SO48440,782.99
389,20220603,20220615,20220610,26503,SO48441,1000.4375
377,20220603,20220615,20220610,13735,SO48442,2181.5625
352,20220603,20220615,20220610,12232,SO48443,2071.4196
362,20220603,20220615,20220610,26618,SO48444,2049.0982
343,20220603,20220615,20220610,15411,SO48445,782.99
339,20220603,20220615,20220610,27265,SO48446,782.99
327,20220603,20220615,20220610,15471,SO48447,782.99
375,20220603,20220615,20220610,22987,SO48448,2181.5625
370,20220603,20220615,20220610,22907,SO48449,2443.35
362,20220603,20220615,20220610,26645,SO48450,2049.0982
358,20220603,20220615,20220610,13107,SO48451,2049.0982
368,20220604,20220616,20220611,14998,SO48452,2443.35
385,20220604,20220616,20220611,17647,SO48453,1000.4375
358,20220604,20220616,20220611,12328,SO48454,2049.0982
360,20220604,20220616,20220611,12380,SO48455,2049.0982
360,20220604,20220616,20220611,20651,SO48456,2049.0982
362,20220604,20220616,20220611,13110,SO48457,2049.0982
371,20220605,20220617,20220612,17097,SO48458,2181.5625
379,20220605,20220617,20220612,14966,SO48459,2181.5625
371,20220605,20220617,20220612,17098,SO48460,2181.5625
389,20220605,20220617,20220612,18167,SO48461,1000.4375
329,20220605,20220617,20220612,20828,SO48462,782.99
371,20220605,20220617,20220612,17225,SO48463,2181.5625
375,20220605,20220617,20220612,13734,SO48464,2181.5625
356,20220605,20220617,20220612,26626,SO48465,2071.4196
333,20220605,20220617,20220612,15404,SO48466,782.99
333,20220605,20220617,20220612,15409,SO48467,782.99
337,20220605,20220617,20220612,15433,SO48468,782.99
377,20220605,20220617,20220612,22961,SO48469,2181.5625
379,20220605,20220617,20220612,23105,SO48470,2181.5625
375,20220605,20220617,20220612,22909,SO48471,2181.5625
373,20220605,20220617,20220612,22942,SO48472,2181.5625
352,20220605,20220617,20220612,26641,SO48473,2071.4196
329,20220605,20220617,20220612,26447,SO48474,782.99
370,20220606,20220618,20220613,17214,SO48475,2443.35
385,20220606,20220618,20220613,26512,SO48476,1000.4375
352,20220606,20220618,20220613,26611,SO48477,2071.4196
371,20220606,20220618,20220613,22929,SO48478,2181.5625
373,20220606,20220618,20220613,22939,SO48479,2181.5625
352,20220606,20220618,20220613,26642,SO48480,2071.4196
358,20220606,20220618,20220613,20669,SO48481,2049.0982
387,20220606,20220618,20220613,24912,SO48482,1000.4375
381,20220606,20220618,20220613,24917,SO48483,1000.4375
352,20220606,20220618,20220613,13525,SO48484,2071.4196
335,20220606,20220618,20220613,26587,SO48485,782.99
343,20220607,20220619,20220614,20866,SO48486,782.99
335,20220607,20220619,20220614,20808,SO48487,782.99
354,20220607,20220619,20220614,12229,SO48488,2071.4196
369,20220607,20220619,20220614,22954,SO48489,2443.35
381,20220607,20220619,20220614,24913,SO48490,1000.4375
358,20220607,20220619,20220614,13126,SO48491,2049.0982
331,20220607,20220619,20220614,26567,SO48492,782.99
362,20220608,20220620,20220615,12402,SO48493,2049.0982
385,20220608,20220620,20220615,14272,SO48494,1000.4375
360,20220608,20220620,20220615,26602,SO48495,2049.0982
362,20220608,20220620,20220615,26603,SO48496,2049.0982
360,20220608,20220620,20220615,26606,SO48497,2049.0982
387,20220608,20220620,20220615,24920,SO48498,1000.4375
358,20220608,20220620,20220615,13132,SO48499,2049.0982
358,20220608,20220620,20220615,13135,SO48500,2049.0982
383,20220608,20220620,20220615,19362,SO48501,1000.4375
335,20220608,20220620,20220615,26566,SO48502,782.99
370,20220609,20220621,20220616,15003,SO48503,2443.35
341,20220609,20220621,20220616,20879,SO48504,782.99
371,20220609,20220621,20220616,15071,SO48505,2181.5625
379,20220609,20220621,20220616,15072,SO48506,2181.5625
389,20220609,20220621,20220616,14255,SO48507,1000.4375
377,20220609,20220621,20220616,13736,SO48508,2181.5625
354,20220609,20220621,20220616,28740,SO48509,2071.4196
354,20220609,20220621,20220616,26631,SO48510,2071.4196
362,20220609,20220621,20220616,26635,SO48511,2049.0982
352,20220609,20220621,20220616,20656,SO48512,2071.4196
321,20220609,20220621,20220616,15417,SO48513,782.99
339,20220609,20220621,20220616,15427,SO48514,782.99
375,20220609,20220621,20220616,22959,SO48515,2181.5625
354,20220609,20220621,20220616,13139,SO48516,2071.4196
368,20220610,20220622,20220617,16442,SO48517,2443.35
381,20220610,20220622,20220617,19337,SO48518,1000.4375
381,20220610,20220622,20220617,18176,SO48519,1000.4375
377,20220610,20220622,20220617,16411,SO48520,2181.5625
371,20220610,20220622,20220617,16422,SO48521,2181.5625
370,20220610,20220622,20220617,15064,SO48522,2443.35
377,20220610,20220622,20220617,17203,SO48523,2181.5625
377,20220610,20220622,20220617,15082,SO48524,2181.5625
385,20220610,20220622,20220617,14284,SO48525,1000.4375
375,20220610,20220622,20220617,13724,SO48526,2181.5625
352,20220610,20220622,20220617,26617,SO48527,2071.4196
379,20220610,20220622,20220617,22908,SO48528,2181.5625
360,20220610,20220622,20220617,26638,SO48529,2049.0982
352,20220610,20220622,20220617,13104,SO48530,2071.4196
360,20220610,20220622,20220617,13105,SO48531,2049.0982
362,20220610,20220622,20220617,13112,SO48532,2049.0982
329,20220610,20220622,20220617,26560,SO48533,782.99
371,20220611,20220623,20220618,16448,SO48534,2181.5625
339,20220611,20220623,20220618,19295,SO48535,782.99
387,20220611,20220623,20220618,14256,SO48536,1000.4375
362,20220611,20220623,20220618,12318,SO48537,2049.0982
379,20220611,20220623,20220618,22905,SO48538,2181.5625
377,20220611,20220623,20220618,22921,SO48539,2181.5625
377,20220611,20220623,20220618,22931,SO48540,2181.5625
368,20220611,20220623,20220618,22943,SO48541,2443.35
360,20220611,20220623,20220618,26676,SO48542,2049.0982
387,20220611,20220623,20220618,24918,SO48543,1000.4375
354,20220611,20220623,20220618,13119,SO48544,2071.4196
360,20220611,20220623,20220618,12335,SO48545,2049.0982
377,20220612,20220624,20220619,14960,SO48546,2181.5625
385,20220612,20220624,20220619,19029,SO48547,1000.4375
370,20220612,20220624,20220619,16414,SO48548,2443.35
375,20220612,20220624,20220619,14946,SO48549,2181.5625
327,20220612,20220624,20220619,19315,SO48550,782.99
331,20220612,20220624,20220619,20833,SO48551,782.99
381,20220612,20220624,20220619,14242,SO48552,1000.4375
370,20220612,20220624,20220619,13716,SO48553,2443.35
362,20220612,20220624,20220619,26622,SO48554,2049.0982
325,20220612,20220624,20220619,15399,SO48555,782.99
377,20220612,20220624,20220619,22936,SO48556,2181.5625
370,20220612,20220624,20220619,22958,SO48557,2443.35
360,20220612,20220624,20220619,26684,SO48558,2049.0982
354,20220612,20220624,20220619,13122,SO48559,2071.4196
327,20220612,20220624,20220619,26561,SO48560,782.99
341,20220612,20220624,20220619,26562,SO48561,782.99
375,20220613,20220625,20220620,17085,SO48562,2181.5625
341,20220613,20220625,20220620,20831,SO48563,782.99
375,20220613,20220625,20220620,17218,SO48564,2181.5625
358,20220613,20220625,20220620,26604,SO48565,2049.0982
375,20220613,20220625,20220620,22906,SO48566,2181.5625
377,20220614,20220626,20220621,14948,SO48567,2181.5625
327,20220614,20220626,20220621,19296,SO48568,782.99
325,20220614,20220626,20220621,20726,SO48569,782.99
389,20220614,20220626,20220621,26504,SO48570,1000.4375
377,20220614,20220626,20220621,13726,SO48571,2181.5625
362,20220614,20220626,20220621,28756,SO48572,2049.0982
329,20220614,20220626,20220621,15419,SO48573,782.99
321,20220614,20220626,20220621,15422,SO48574,782.99
360,20220614,20220626,20220621,13123,SO48575,2049.0982
362,20220614,20220626,20220621,13133,SO48576,2049.0982
335,20220614,20220626,20220621,26571,SO48577,782.99
377,20220615,20220627,20220622,17207,SO48578,2181.5625
379,20220615,20220627,20220622,13741,SO48579,2181.5625
358,20220615,20220627,20220622,12231,SO48580,2049.0982
352,20220615,20220627,20220622,26632,SO48581,2071.4196
343,20220615,20220627,20220622,15428,SO48582,782.99
377,20220615,20220627,20220622,23106,SO48583,2181.5625
379,20220615,20220627,20220622,22935,SO48584,2181.5625
389,20220615,20220627,20220622,24919,SO48585,1000.4375
354,20220615,20220627,20220622,13113,SO48586,2071.4196
323,20220615,20220627,20220622,26568,SO48587,782.99
339,20220615,20220627,20220622,26569,SO48588,782.99
387,20220616,20220628,20220623,17646,SO48589,1000.4375
352,20220616,20220628,20220623,28757,SO48590,2071.4196
358,20220616,20220628,20220623,28739,SO48591,2049.0982
354,20220616,20220628,20220623,12266,SO48592,2071.4196
362,20220616,20220628,20220623,12394,SO48593,2049.0982
362,20220616,20220628,20220623,26614,SO48594,2049.0982
375,20220616,20220628,20220623,23097,SO48595,2181.5625
373,20220616,20220628,20220623,23101,SO48596,2181.5625
352,20220616,20220628,20220623,26650,SO48597,2071.4196
352,20220616,20220628,20220623,13106,SO48598,2071.4196
377,20220617,20220629,20220624,15002,SO48599,2181.5625
385,20220617,20220629,20220624,18185,SO48600,1000.4375
362,20220617,20220629,20220624,28728,SO48601,2049.0982
352,20220617,20220629,20220624,12237,SO48602,2071.4196
356,20220617,20220629,20220624,28751,SO48603,2071.4196
354,20220617,20220629,20220624,26609,SO48604,2071.4196
358,20220617,20220629,20220624,26616,SO48605,2049.0982
368,20220617,20220629,20220624,22988,SO48606,2443.35
377,20220617,20220629,20220624,22946,SO48607,2181.5625
358,20220617,20220629,20220624,26644,SO48608,2049.0982
356,20220617,20220629,20220624,26646,SO48609,2071.4196
358,20220617,20220629,20220624,13134,SO48610,2049.0982
360,20220617,20220629,20220624,13518,SO48611,2049.0982
352,20220617,20220629,20220624,13520,SO48612,2071.4196
375,20220618,20220630,20220625,14965,SO48613,2181.5625
375,20220618,20220630,20220625,14976,SO48614,2181.5625
383,20220618,20220630,20220625,19360,SO48615,1000.4375
373,20220618,20220630,20220625,13721,SO48616,2181.5625
371,20220618,20220630,20220625,13725,SO48617,2181.5625
333,20220618,20220630,20220625,27259,SO48618,782.99
369,20220618,20220630,20220625,22934,SO48619,2443.35
360,20220618,20220630,20220625,20665,SO48620,2049.0982
360,20220618,20220630,20220625,13129,SO48621,2049.0982
356,20220618,20220630,20220625,13156,SO48622,2071.4196
356,20220618,20220630,20220625,13108,SO48623,2071.4196
362,20220618,20220630,20220625,13109,SO48624,2049.0982
337,20220618,20220630,20220625,26547,SO48625,782.99
335,20220618,20220630,20220625,26570,SO48626,782.99
362,20220619,20220701,20220626,28758,SO48627,2049.0982
352,20220619,20220701,20220626,12381,SO48628,2071.4196
389,20220619,20220701,20220626,24916,SO48629,1000.4375
358,20220620,20220702,20220627,26623,SO48630,2049.0982
375,20220620,20220702,20220627,17185,SO48631,2181.5625
379,20220620,20220702,20220627,17192,SO48632,2181.5625
339,20220620,20220702,20220627,20875,SO48633,782.99
362,20220620,20220702,20220627,12230,SO48634,2049.0982
358,20220620,20220702,20220627,28750,SO48635,2049.0982
325,20220620,20220702,20220627,15429,SO48636,782.99
337,20220620,20220702,20220627,15474,SO48637,782.99
335,20220620,20220702,20220627,15475,SO48638,782.99
358,20220620,20220702,20220627,20670,SO48639,2049.0982
356,20220620,20220702,20220627,26681,SO48640,2071.4196
354,20220620,20220702,20220627,13524,SO48641,2071.4196
371,20220621,20220703,20220628,15061,SO48642,2181.5625
343,20220621,20220703,20220628,20869,SO48643,782.99
387,20220621,20220703,20220628,14270,SO48644,1000.4375
387,20220621,20220703,20220628,14283,SO48645,1000.4375
370,20220621,20220703,20220628,13722,SO48646,2443.35
354,20220621,20220703,20220628,26625,SO48647,2071.4196
354,20220621,20220703,20220628,26610,SO48648,2071.4196
339,20220621,20220703,20220628,15432,SO48649,782.99
373,20220621,20220703,20220628,22986,SO48650,2181.5625
377,20220621,20220703,20220628,22926,SO48651,2181.5625
368,20220621,20220703,20220628,22951,SO48652,2443.35
360,20220621,20220703,20220628,20680,SO48653,2049.0982
375,20220622,20220704,20220629,17094,SO48654,2181.5625
385,20220622,20220704,20220629,18183,SO48655,1000.4375
337,20220622,20220704,20220629,20829,SO48656,782.99
373,20220622,20220704,20220629,15067,SO48657,2181.5625
352,20220622,20220704,20220629,12228,SO48658,2071.4196
362,20220622,20220704,20220629,28749,SO48659,2049.0982
356,20220622,20220704,20220629,26607,SO48660,2071.4196
333,20220622,20220704,20220629,15467,SO48661,782.99
369,20220622,20220704,20220629,22938,SO48662,2443.35
362,20220622,20220704,20220629,13118,SO48663,2049.0982
354,20220622,20220704,20220629,13521,SO48664,2071.4196
335,20220622,20220704,20220629,20872,SO48665,782.99
360,20220622,20220704,20220629,13090,SO48666,2049.0982
389,20220623,20220705,20220630,19341,SO48667,1000.4375
389,20220623,20220705,20220630,18626,SO48668,1000.4375
329,20220623,20220705,20220630,19293,SO48669,782.99
377,20220623,20220705,20220630,13715,SO48670,2181.5625
360,20220623,20220705,20220630,12270,SO48671,2049.0982
379,20220623,20220705,20220630,22950,SO48672,2181.5625
360,20220623,20220705,20220630,13131,SO48673,2049.0982
335,20220623,20220705,20220630,26548,SO48674,782.99
379,20220624,20220706,20220701,15079,SO48675,2181.5625
370,20220624,20220706,20220701,13729,SO48676,2443.35
358,20220624,20220706,20220701,12391,SO48677,2049.0982
362,20220624,20220706,20220701,26627,SO48678,2049.0982
352,20220624,20220706,20220701,26608,SO48679,2071.4196
341,20220624,20220706,20220701,27242,SO48680,782.99
352,20220624,20220706,20220701,13160,SO48681,2071.4196
354,20220624,20220706,20220701,13091,SO48682,2071.4196
385,20220625,20220707,20220702,17648,SO48683,1000.4375
379,20220625,20220707,20220702,16534,SO48684,2181.5625
369,20220625,20220707,20220702,13728,SO48685,2443.35
371,20220625,20220707,20220702,25999,SO48686,2181.5625
352,20220625,20220707,20220702,12317,SO48687,2071.4196
373,20220625,20220707,20220702,22966,SO48688,2181.5625
385,20220625,20220707,20220702,24914,SO48689,1000.4375
360,20220625,20220707,20220702,13130,SO48690,2049.0982
339,20220625,20220707,20220702,26549,SO48691,782.99
381,20220626,20220708,20220703,18171,SO48692,1000.4375
370,20220626,20220708,20220703,25995,SO48693,2443.35
362,20220626,20220708,20220703,12315,SO48694,2049.0982
362,20220626,20220708,20220703,26624,SO48695,2049.0982
368,20220626,20220708,20220703,23100,SO48696,2443.35
371,20220626,20220708,20220703,22933,SO48697,2181.5625
362,20220626,20220708,20220703,26647,SO48698,2049.0982
362,20220626,20220708,20220703,13115,SO48699,2049.0982
360,20220626,20220708,20220703,13519,SO48700,2049.0982
360,20220626,20220708,20220703,13103,SO48701,2049.0982
377,20220627,20220709,20220704,17115,SO48702,2181.5625
369,20220627,20220709,20220704,15004,SO48703,2443.35
369,20220627,20220709,20220704,16429,SO48704,2443.35
373,20220627,20220709,20220704,14995,SO48705,2181.5625
387,20220627,20220709,20220704,19359,SO48706,1000.4375
327,20220627,20220709,20220704,19313,SO48707,782.99
377,20220627,20220709,20220704,16466,SO48708,2181.5625
381,20220627,20220709,20220704,14268,SO48709,1000.4375
354,20220627,20220709,20220704,12305,SO48710,2071.4196
327,20220627,20220709,20220704,15410,SO48711,782.99
339,20220627,20220709,20220704,27252,SO48712,782.99
